YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M,PRECTOTCORR
2023,12,11,3.53,15.48,40.43,1.68,0
2023,12,12,3.22,15.92,41.94,1.39,0
2023,12,13,3.33,15.54,41.68,2.22,0
2023,12,14,3.21,14.26,48.47,3.56,0
2023,12,15,3.43,16.05,44.56,1.76,0
2023,12,16,3.36,15.46,45.53,1.91,0
2023,12,17,3.21,14.65,49.26,2.65,0
2023,12,18,3.59,13.86,54.58,4.34,0
2023,12,19,3.89,13.17,47.23,4.17,0
2023,12,20,3.24,12.97,44.1,3.02,0
2023,12,21,3.44,13.14,43.66,3.23,0
2023,12,22,3.26,14.89,41.04,1.65,0
2023,12,23,2.6,16.27,43.96,2.25,0
2023,12,24,2.59,16.72,51.16,1.59,0
2023,12,25,2.7,15.17,54.15,3.03,0
2023,12,26,2.53,15.28,55.02,2.65,0
2023,12,27,2.08,15.23,55.52,1.72,0
2023,12,28,1.97,14.45,58.29,1.46,0
2023,12,29,0.93,15.35,51.45,1.35,0
2023,12,30,1.46,14.8,51.85,1.64,0
2023,12,31,0.46,13.8,49.72,1.25,0
2024,1,1,1.87,12.19,59.47,2.34,0
2024,1,2,2.09,12.34,56.57,2.25,0
2024,1,3,0.87,13.09,45.68,1.79,0
2024,1,4,0.57,11.26,60.43,1.87,0
2024,1,5,0.57,11.51,68.29,1.57,0
2024,1,6,1.2,11.67,69.21,1.32,0
2024,1,7,1.47,11.21,72.18,1.6,0
2024,1,8,1.21,13.99,57.67,1.44,0
2024,1,9,1.27,13.13,58.17,1.8,0.44
2024,1,10,2.77,11.66,55.33,3.84,0
2024,1,11,3.21,10.61,53.14,3.3,0
2024,1,12,3.21,11.2,47.98,3.25,0
2024,1,13,2.2,12.81,42.54,2.48,0
2024,1,14,2.7,11.84,43.3,2.94,0
2024,1,15,3.07,11.46,45.32,2.42,0
2024,1,16,2.07,12.15,43.45,2.16,0
2024,1,17,2.57,12,42.26,2.21,0
2024,1,18,1.99,12.41,45.61,1.38,0
2024,1,19,1.14,12.52,49.3,1.61,0
2024,1,20,2.29,12.29,49.95,1.34,0
2024,1,21,2.64,11.12,53.01,3.67,0
2024,1,22,2.69,11.83,38.7,1.64,0
2024,1,23,2.26,13.07,39.27,2.15,0
2024,1,24,2.5,12.49,45.28,2.06,0
2024,1,25,2.38,12.77,45.75,1.6,0
2024,1,26,2.58,14.99,38.05,1.13,0
2024,1,27,3.98,14.78,38.48,4,0
2024,1,28,1.86,14.25,44.64,2.38,0
2024,1,29,3.01,15.37,44.84,2,0
2024,1,30,1.82,16.16,42.92,1.46,0
2024,1,31,1.55,16.08,50.07,1.86,1.99
2024,2,1,2.22,14.26,73.16,4.13,16.76
2024,2,2,3.43,13.83,57.25,3.34,0.03
2024,2,3,3.19,15.72,39.92,3.22,0.38
2024,2,4,1.75,15.03,83.36,1.98,3.03
2024,2,5,2.99,15.45,66.77,2.73,0.1
2024,2,6,4.5,12.68,41.28,4.07,0
2024,2,7,4,12.76,41.85,4.47,0
2024,2,8,4.85,12.51,42.24,5.72,0
2024,2,9,5.13,14.35,35.15,2.63,0
2024,2,10,4.67,15.69,33.51,1.34,0
2024,2,11,4.2,15.07,42.52,2.18,0
2024,2,12,3.01,16.91,40.35,1.33,0
2024,2,13,2.86,17.65,34.89,1.3,0
2024,2,14,3.65,16.78,41.28,2.36,0
2024,2,15,4.3,16.76,45.43,2.65,0
2024,2,16,4.68,16.74,37.97,2.61,0
2024,2,17,5,17.34,33.27,3.17,0
2024,2,18,4.47,19.55,30.47,2.52,0
2024,2,19,4.12,19.88,37.77,4.8,0.02
2024,2,20,3.83,20.6,55.19,2.08,1.39
2024,2,21,4.28,17.72,35.78,3.11,0
2024,2,22,5.13,17.08,35.52,3,0
2024,2,23,5.56,15.79,38.54,3.43,0
2024,2,24,4.63,17.01,33.89,2.48,0
2024,2,25,4.46,17.31,31.93,2.62,0
2024,2,26,3.74,18.28,33.2,3.27,0
2024,2,27,4.2,17.51,50,3.66,0.23
2024,2,28,5.6,18.15,46.72,4.12,0.01
2024,2,29,5.85,18.77,37.17,3.57,0
2024,3,1,4.34,22.17,36.53,2.39,2.54
2024,3,2,3.92,20.11,60.49,5.09,5.24
2024,3,3,3.59,18.56,69.75,2.46,7.7
2024,3,4,6.1,15.19,37.01,3.28,0.05
2024,3,5,5.83,14.65,31.26,3.95,0
2024,3,6,5.06,15.48,33.17,3.57,0
2024,3,7,5.84,17.8,36.77,3.39,0
2024,3,8,5.77,18.99,37.41,3.65,0
2024,3,9,6.28,18.67,37.46,4.03,0
2024,3,10,5.27,19.97,35.94,2.71,0
2024,3,11,5.83,22.55,31.04,1.97,0
2024,3,12,5.6,23.13,34.67,2.88,0
2024,3,13,5.42,23.08,34.57,3.28,0.02
2024,3,14,5.81,22.51,35.78,3.04,0
2024,3,15,6.47,21.98,34.23,4.25,0
2024,3,16,5.99,20.45,28.67,2.68,0
2024,3,17,5.58,21.4,26.27,2.71,0
2024,3,18,6.58,22.64,28.43,3.16,0
2024,3,19,6.34,23.29,28.31,3.01,0
2024,3,20,6.19,25.53,22.49,1.75,0
2024,3,21,5.65,21.9,28.5,3.12,0
2024,3,22,5.94,24.74,29.4,2.84,0
2024,3,23,6.34,26.75,26.44,4.66,0
2024,3,24,3.81,24.62,27.57,3.1,0
2024,3,25,6.46,25.92,27.19,4.31,0
2024,3,26,5.33,27.34,27.25,3.4,0
2024,3,27,5.06,30.05,25.42,2.94,0
2024,3,28,5.48,30.98,30.71,2.86,0
2024,3,29,5.37,31.17,32.97,1.93,0.16
2024,3,30,6.25,29.96,28.77,3.6,3.52
2024,3,31,6.67,28.6,23.42,3.57,0
2024,4,1,5.78,26.08,29.61,5.19,0
2024,4,2,6.62,26.81,19.34,4.39,0
2024,4,3,5.72,29.08,21.1,1.64,0
2024,4,4,6.32,29.96,18.97,2.71,0
2024,4,5,5.2,28.79,21.31,4.02,0
2024,4,6,6.52,27.68,19.14,3.77,0
2024,4,7,7.41,27.9,15.37,3.79,0
2024,4,8,7.26,29.41,15.81,3.24,0
2024,4,9,6.14,29.36,14.78,3.01,0
2024,4,10,6.38,30.48,15.94,2.3,0
2024,4,11,5.78,31.24,26.16,1.52,0
2024,4,12,5.96,32.24,22.34,1.96,0.32
2024,4,13,4.59,31.84,25.95,3.04,0
2024,4,14,3.35,30.38,32.53,2.29,1.15
2024,4,15,4.3,29.51,38.01,2.53,1.2
2024,4,16,6.88,30.15,34.11,4.97,0
2024,4,17,7.18,29.82,23.79,6.28,0
2024,4,18,7.04,31.08,23.83,4.52,0
2024,4,19,6.62,32.13,25.42,4.04,0
2024,4,20,6.81,30.83,22.4,3.99,0
2024,4,21,6.31,31.4,26.13,4.17,0
2024,4,22,6.77,31.99,24.93,3.98,0.01
2024,4,23,6.6,32.37,17.73,2.52,0
2024,4,24,7.48,31.17,21.97,3.65,0.82
2024,4,25,7.64,32.36,19.62,4.47,0
2024,4,26,6.67,33.79,19.33,2.77,0
2024,4,27,6.73,33.55,20.07,4.06,0.5
2024,4,28,6.33,32.18,23.06,3.05,0.01
2024,4,29,6.88,33.26,22.98,4.26,0
2024,4,30,7.79,30.33,21.9,4.39,0
2024,5,1,7.8,27.77,19.07,5.51,0
2024,5,2,7.84,28.64,18.53,4.2,0
2024,5,3,6.97,31.32,15.05,4.72,0
2024,5,4,6.62,33.94,15.78,3.3,0
2024,5,5,7.43,34.47,20.69,3.89,0
2024,5,6,7.36,34.93,20.65,3.79,0
2024,5,7,6.66,35.9,19.19,2.13,0
2024,5,8,6.73,35.02,19.31,3.29,0
2024,5,9,6.71,33.19,28.64,3.54,0.04
2024,5,10,6.42,34.37,27.33,3.05,0.04
2024,5,11,6.52,34.35,29.22,2.7,0.36
2024,5,12,6.26,34.88,24.38,2.61,0.03
2024,5,13,5.93,34.96,20.55,2.68,0.02
2024,5,14,6.93,34.47,15.96,3.63,0
2024,5,15,7.23,35.3,11.8,2.83,0
2024,5,16,7.16,36.64,12.45,2.36,0
2024,5,17,6.92,38.49,14.11,2.77,0
2024,5,18,6.97,38.45,15.12,3.69,0
2024,5,19,6.82,38.84,17.41,4.19,0
2024,5,20,6.76,39.07,16.48,4.33,0
2024,5,21,7.17,37.88,14.96,2.65,0
2024,5,22,6.83,37.36,18.14,3.29,0
2024,5,23,6.51,36.76,29.06,4.82,0
2024,5,24,6.6,36.74,30.24,3.39,0
2024,5,25,6.41,38.26,23.1,3.5,0
2024,5,26,7.73,39.23,16.72,3.81,0
2024,5,27,7.53,39.37,15.79,3.18,0
2024,5,28,7.69,40.32,9.69,2.73,0
2024,5,29,7.18,39.82,11.16,3.31,0
2024,5,30,7.38,39.49,13.15,4.59,0
2024,5,31,7.29,39.45,9.84,3.66,0
2024,6,1,5.6,38.63,15.77,3.74,0.01
2024,6,2,7.11,38.73,21.53,3,0
2024,6,3,7.08,39.2,18.55,4.28,0.01
2024,6,4,6.06,39.51,18.85,3.31,2.03
2024,6,5,6.37,38.81,21.15,4.3,0.13
2024,6,6,6.94,37.27,22.79,3.24,1.2
2024,6,7,6.75,37.43,26.29,4.54,0
2024,6,8,6.41,37.64,24.29,5.2,0
2024,6,9,7.49,37.28,21.07,4.85,0
2024,6,10,7.35,37.63,17.96,4.5,0
2024,6,11,6.92,38.21,16.09,3.77,0
2024,6,12,7.56,39.09,14.95,3.74,0
2024,6,13,7.09,39.48,19.67,5.8,0
2024,6,14,6.55,39.82,22.72,7.48,0.36
2024,6,15,7.49,40.23,20.93,6.55,0
2024,6,16,7.44,40.28,21.8,6.47,0
2024,6,17,7.26,41.15,23.82,6.19,0
2024,6,18,7.15,41.23,24.27,6.66,0
2024,6,19,6.51,40.97,24.55,6.09,0
2024,6,20,6.1,38.99,27.03,2.96,3.09
2024,6,21,5.16,36.94,31.13,2.88,0.92
2024,6,22,5.09,37.05,29.25,1.98,0
2024,6,23,5.01,38.13,31.69,2.59,0.69
2024,6,24,4.21,35.09,47.12,2.92,20.52
2024,6,25,5.23,36.02,47.46,1.67,0.04
2024,6,26,4.36,36.06,45.85,2.99,4.73
2024,6,27,4.35,32.06,69.38,2.98,25.97
2024,6,28,3.55,31.85,67.8,3.48,2.88
2024,6,29,3.31,32.83,63.35,4.19,3.85
2024,6,30,4.61,33.33,63.7,3.24,8.37
2024,7,1,4.14,33.18,63.93,3.36,3.45
2024,7,2,2.86,33.78,66.18,2.94,6.23
2024,7,3,2.19,30.67,78.16,2.13,21.94
2024,7,4,2.83,28.55,85.11,3.71,9
2024,7,5,3.71,31.32,73.22,3.25,5.06
2024,7,6,3.44,29.85,79.03,3.06,18.15
2024,7,7,4.58,30.08,76.58,1.75,7.29
2024,7,8,3.66,30.69,75.18,2.88,8.59
2024,7,9,3.55,30.22,75.75,2.54,4.68
2024,7,10,3.52,32.47,67.97,2.32,2.69
2024,7,11,5.42,33.28,69.07,2.77,4.47
2024,7,12,3.77,33.58,66,3.16,1.65
2024,7,13,5.19,31.54,68.35,1.78,1.88
2024,7,14,6.16,32.44,62.33,2.13,0.79
2024,7,15,4.39,32.3,66.1,3.26,2.19
2024,7,16,5.83,32.53,68.17,4.07,0.32
2024,7,17,5.88,32.47,67.72,3.23,0.76
2024,7,18,4.3,32.3,70.47,2.39,5.71
2024,7,19,3.9,31.87,70.77,3.05,4.44
2024,7,20,5.85,32.13,68.07,2.44,3.43
2024,7,21,4.89,33.17,64.19,3.63,1.65
2024,7,22,3.55,32.43,68.85,3.82,9.08
2024,7,23,4.7,32.15,72.55,3.46,8.25
2024,7,24,3.73,29.89,83.12,4,18.95
2024,7,25,4.34,31.07,76.87,3.28,0.22
2024,7,26,3.17,31.09,76.35,2.1,9.92
2024,7,27,5.1,30.71,81.12,2.73,27.22
2024,7,28,6.32,31.95,72.77,3.06,0.05
2024,7,29,5.85,31.85,72.43,3.59,0.03
2024,7,30,6.24,32.47,71.56,2.91,1.93
2024,7,31,4.97,31.78,78.87,2.98,27.93
2024,8,1,4.97,28.8,89.15,3.62,41.56
2024,8,2,3.14,29.08,84.65,3.11,2.84
2024,8,3,4.94,29.1,82.36,4.23,0.04
2024,8,4,5.19,29.18,80.32,4.8,0.73
2024,8,5,5.21,29.17,82.51,6.22,0.43
2024,8,6,5.68,28.67,83.27,4.65,3.83
2024,8,7,3,27.1,89.45,4.55,26.59
2024,8,8,5.23,28.22,88.12,3.8,4.73
2024,8,9,5.39,28.26,91.23,1.67,4.88
2024,8,10,5.33,28.99,86.05,1.95,1.95
2024,8,11,3.29,28.22,87.73,2.57,5.43
2024,8,12,4.08,28.35,86.09,2.36,34.95
2024,8,13,5.38,28.34,89.16,2.77,4.61
2024,8,14,5.01,28.44,90.84,2.15,1.43
2024,8,15,4.76,28.95,87.24,2.37,1.46
2024,8,16,4.63,28.83,86.75,3.75,1.89
2024,8,17,5.48,29.18,86.82,1.54,5.7
2024,8,18,5.5,29.51,84.28,2.36,2.32
2024,8,19,2.9,29.09,84.54,2.28,4.14
2024,8,20,3.51,28.75,84.75,2.33,5.4
2024,8,21,5.36,29.34,82.12,2.15,3.54
2024,8,22,5.28,29.87,81.01,1.93,1.4
2024,8,23,3.23,28.56,83.46,1.1,1.61
2024,8,24,4.13,29.31,81.68,1.55,0.76
2024,8,25,6.01,28.75,84.05,4.23,0.38
2024,8,26,5.63,28.34,84.37,4.55,4.69
2024,8,27,5.3,28.21,84.66,4.83,2.42
2024,8,28,5.21,28.07,86.49,3,11.14
2024,8,29,4.11,27.75,85.08,3.1,10.13
2024,8,30,5.56,28.75,77.73,1.12,2.11
2024,8,31,5.95,29.17,77.81,2.66,0.02
2024,9,1,5.85,29.91,76.99,2.02,0.07
2024,9,2,4.7,27.22,88.06,3.05,1.64
2024,9,3,4.31,29.25,79.5,2.3,4.15
2024,9,4,1.72,28.4,83.96,1.5,10.38
2024,9,5,5.22,28.44,81.96,1.4,12.8
2024,9,6,1.97,27.31,88.27,2.76,31.62
2024,9,7,3.12,28.01,84.63,1.63,9.23
2024,9,8,4.72,28.99,81.18,1.09,0.83
2024,9,9,5.54,28.69,82.94,1.18,6.63
2024,9,10,2.3,30,76.36,1.31,8.65
2024,9,11,4.68,28.44,85.21,1.9,42.32
2024,9,12,1.6,27.35,90.04,4.95,59.31
2024,9,13,1.42,27.54,87.18,4.31,28.41
2024,9,14,3.62,27.08,85.49,3.92,16.51
2024,9,15,3.74,26.87,84.11,3.1,1.03
2024,9,16,5.68,26.51,81.5,3.06,0
2024,9,17,4.82,27.04,80.19,1.72,3.16
2024,9,18,1.01,26.05,88.8,2.69,32.63
2024,9,19,4.91,27.14,86.45,3.27,1.16
2024,9,20,5.2,27.8,83.68,1.46,0.01
2024,9,21,5.11,28.37,82.88,1.57,0
2024,9,22,5.46,29.22,81.54,1.65,0
2024,9,23,5.46,29.32,82.91,1.74,0
2024,9,24,5.1,30.37,75.8,0.73,0.14
2024,9,25,4.74,28.54,86.49,2.79,0.67
2024,9,26,4.26,27.38,88.79,2.83,5.19
2024,9,27,4.63,26.73,87.68,4.17,1.06
2024,9,28,3.98,26.14,90.19,3.35,0.27
2024,9,29,4.71,28.16,81.01,1.49,0
2024,9,30,5.18,27.27,80.79,2.68,0
2024,10,1,5.16,27.23,77.42,2.93,0
2024,10,2,5.41,27.21,74.81,3.06,0
2024,10,3,5.42,26.92,69.29,2.62,0
2024,10,4,5.29,26.56,74.69,2.27,0.05
2024,10,5,5.18,27.28,78.14,2.5,0.05
2024,10,6,5.18,26.54,73.77,2.25,0
2024,10,7,5.08,26.26,71.46,1.81,0
2024,10,8,4.98,26.64,65.25,1.35,0
2024,10,9,5.06,26.25,64.92,1.76,0
2024,10,10,5.09,25.34,69.56,2.98,0
2024,10,11,5.15,24.17,64.88,2.75,0
2024,10,12,5.14,24.43,59.33,2.38,0
2024,10,13,5.06,24.45,60.75,1.82,0
2024,10,14,4.93,25.38,66.48,2.31,0
2024,10,15,5,24.78,56.2,2.1,0.01
2024,10,16,4.34,24.55,58.63,2.28,0
2024,10,17,4.79,24.79,64.25,2.33,0
2024,10,18,4.71,25.25,62.99,1.88,0
2024,10,19,4.71,25.18,67.11,2.08,0
2024,10,20,4.67,25.16,66.14,1.52,0
2024,10,21,4.49,24.92,72.21,1.59,0.05
2024,10,22,4.49,24.93,74.97,1.65,0
2024,10,23,4.59,24.6,66.57,2.49,0
2024,10,24,4.57,24.33,66.73,3.02,0
2024,10,25,4.53,24.85,63.01,2.84,0
2024,10,26,4.28,24.5,61.69,2.73,0
2024,10,27,4.19,24.14,69.85,2.14,0
2024,10,28,4.25,24.25,79.63,2.72,0
2024,10,29,4.17,25.41,74.41,2.24,0
2024,10,30,4.24,26.67,65.07,1.93,0
2024,10,31,4.25,25.63,58.6,2.87,0
2024,11,1,4.39,24.15,49.4,3.07,0
2024,11,2,4.37,23.87,52.38,2.09,0
2024,11,3,4.19,23.81,57.63,1.47,0
2024,11,4,4.18,22.93,64.86,1.72,0
2024,11,5,3.94,22.69,69.13,2.16,0
2024,11,6,3.87,22.81,68.3,1.9,0
2024,11,7,3.89,22.78,71.49,2.08,0
2024,11,8,3.69,23.16,73.68,2.16,0
2024,11,9,3.77,23.17,75.92,2.85,0
2024,11,10,3.7,23.65,66.71,2.05,0
2024,11,11,3.55,23.76,64.43,1.71,0
2024,11,12,3.66,23.21,60.45,2.44,0
2024,11,13,3.43,22.04,53.42,1.95,0
2024,11,14,3.82,22.31,48.97,1.49,0
2024,11,15,3.46,22.05,50.03,2.36,0
2024,11,16,3.46,21.45,51.4,2.45,0
2024,11,17,3.55,21.13,53.46,2.27,0
2024,11,18,3.19,19.08,52.76,2.29,0
2024,11,19,3.74,18.59,48.16,2.7,0
2024,11,20,3.69,18.65,44.78,2.15,0
2024,11,21,3.69,18.98,41.55,1.89,0
2024,11,22,3.59,18.87,41.14,1.96,0
2024,11,23,3.45,18.68,48.05,2.2,0
2024,11,24,3.52,19.16,50.04,3.14,0
2024,11,25,3.4,17.93,52.52,3.35,0
2024,11,26,3.53,17.53,48.36,3.06,0
2024,11,27,3.51,17.98,48.55,2.51,0
2024,11,28,3.52,18.53,44.89,1.63,0
2024,11,29,3.51,18.3,44.33,1.71,0
2024,11,30,3.43,17.7,47.81,2.45,0
2024,12,1,3.5,17.19,48.45,2.27,0
2024,12,2,3.51,19.09,47.4,1.92,0
2024,12,3,3.51,19.33,51.27,2.3,0
2024,12,4,-999,18.25,52.08,4.23,0
2024,12,5,3.61,16.13,46.62,3.77,0
2024,12,6,3.61,16.31,46.85,3.33,0
2024,12,7,3.53,16.12,37.67,1.79,0
2024,12,8,3.41,14.81,45.52,3.3,0.03
2024,12,9,3.4,13.93,60.69,2.42,0.07
2024,12,10,3.54,12.7,48.65,4.05,0
2024,12,11,3.56,12.36,33.17,3.38,0
2024,12,12,3.54,11.45,35.65,3.62,0
2024,12,13,3.58,12.23,38.43,5.26,0
2024,12,14,3.54,11.82,36.87,4.11,0
2024,12,15,3.56,12.42,35.5,2.17,0
2024,12,16,3.53,13.8,33.94,2.02,0
2024,12,17,3.34,15.19,31.46,1.21,0
2024,12,18,3.37,13.99,35.23,1.74,0
2024,12,19,3.31,13.91,42.94,1.76,0
2024,12,20,3.4,14.24,48.53,1.98,0
2024,12,21,3.43,14.06,52.19,2.63,0
2024,12,22,3.44,15.63,47.83,1.69,0
2024,12,23,0.82,13.26,57.92,2.41,0.1
2024,12,24,1.95,15.63,63.86,1.86,0.17
2024,12,25,3.3,15.14,66.08,2.26,0.03
2024,12,26,3.26,16.27,52.7,1.55,0.06
2024,12,27,0.39,17.27,64.59,3.1,9.51
2024,12,28,0.75,15.2,87.76,2.61,6.09
2024,12,29,1.95,14.42,72.73,3.86,0.08
2024,12,30,1.42,12.35,55.76,3.76,0
2024,12,31,1.95,11.62,49.13,2.33,0
